Age,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
715,-0.6401,15.7599,0.07778,12.603,13.28,13.703,13.936,14.308,14.569,14.967,15.76,16.624,17.12,17.47,18.01,18.376,19.102,20.46
716,-0.6406,15.7582,0.07778,12.601,13.279,13.702,13.935,14.307,14.567,14.966,15.758,16.622,17.118,17.468,18.009,18.375,19.1,20.458
717,-0.6411,15.7566,0.07777,12.601,13.278,13.701,13.934,14.306,14.566,14.964,15.757,16.62,17.116,17.466,18.006,18.372,19.098,20.456
718,-0.6416,15.7549,0.07777,12.599,13.276,13.699,13.932,14.304,14.564,14.963,15.755,16.618,17.114,17.464,18.005,18.371,19.096,20.454
719,-0.6421,15.7533,0.07776,12.599,13.275,13.698,13.931,14.303,14.563,14.961,15.753,16.617,17.112,17.462,18.003,18.368,19.093,20.451
720,-0.6425,15.7517,0.07776,12.597,13.274,13.697,13.93,14.301,14.561,14.96,15.752,16.615,17.111,17.46,18.001,18.367,19.092,20.449
721,-0.643,15.75,0.07775,12.597,13.273,13.696,13.929,14.3,14.56,14.958,15.75,16.613,17.109,17.458,17.999,18.364,19.089,20.447
722,-0.6435,15.7484,0.07775,12.595,13.272,13.694,13.927,14.299,14.559,14.957,15.748,16.611,17.107,17.457,17.997,18.363,19.088,20.445
723,-0.644,15.7468,0.07774,12.595,13.271,13.693,13.926,14.297,14.557,14.955,15.747,16.61,17.105,17.455,17.995,18.36,19.085,20.443
724,-0.6445,15.7452,0.07774,12.593,13.27,13.692,13.925,14.296,14.556,14.954,15.745,16.608,17.103,17.453,17.993,18.359,19.083,20.441
725,-0.6449,15.7436,0.07773,12.593,13.269,13.691,13.923,14.295,14.554,14.952,15.744,16.606,17.101,17.451,17.991,18.357,19.081,20.438
726,-0.6454,15.742,0.07773,12.592,13.267,13.69,13.922,14.293,14.553,14.951,15.742,16.604,17.1,17.449,17.989,18.355,19.079,20.437
727,-0.6459,15.7404,0.07772,12.591,13.266,13.688,13.921,14.292,14.552,14.949,15.74,16.603,17.098,17.447,17.987,18.353,19.077,20.434
728,-0.6464,15.7388,0.07772,12.59,13.265,13.687,13.92,14.291,14.55,14.948,15.739,16.601,17.096,17.446,17.985,18.351,19.075,20.433
729,-0.6469,15.7372,0.07771,12.589,13.264,13.686,13.918,14.289,14.549,14.947,15.737,16.599,17.094,17.444,17.983,18.349,19.073,20.43
730,-0.6473,15.7356,0.07771,12.588,13.263,13.685,13.917,14.288,14.547,14.945,15.736,16.597,17.093,17.442,17.982,18.347,19.071,20.428
