Age,L,M,S,P01,P1,P3,P5,P10,P15,P25,P50,P75,P85,P90,P95,P97,P99,P999
0,0.3487,3.3464,0.14602,2.048,2.331,2.507,2.604,2.758,2.865,3.027,3.346,3.687,3.878,4.011,4.215,4.35,4.613,5.088
1,0.3127,3.3174,0.14693,2.033,2.311,2.485,2.58,2.732,2.838,3.0,3.317,3.657,3.85,3.983,4.188,4.324,4.59,5.072
2,0.3029,3.337,0.14676,2.049,2.327,2.501,2.597,2.75,2.856,3.018,3.337,3.679,3.872,4.007,4.212,4.35,4.618,5.104
3,0.2959,3.3627,0.14647,2.068,2.348,2.523,2.619,2.772,2.879,3.042,3.363,3.707,3.901,4.037,4.244,4.382,4.652,5.142
4,0.2903,3.3915,0.14611,2.09,2.371,2.547,2.644,2.798,2.905,3.069,3.392,3.738,3.933,4.07,4.278,4.418,4.69,5.184
5,0.2855,3.4223,0.14571,2.114,2.396,2.573,2.67,2.825,2.933,3.098,3.422,3.771,3.968,4.105,4.315,4.456,4.73,5.227
6,0.2813,3.4545,0.14528,2.138,2.422,2.6,2.697,2.853,2.962,3.128,3.455,3.805,4.003,4.142,4.353,4.495,4.771,5.272
7,0.2776,3.4879,0.14483,2.163,2.449,2.628,2.726,2.883,2.992,3.159,3.488,3.841,4.04,4.18,4.393,4.535,4.813,5.318
8,0.2742,3.5222,0.14436,2.189,2.476,2.656,2.755,2.913,3.023,3.191,3.522,3.877,4.078,4.219,4.433,4.577,4.857,5.365
9,0.2711,3.5576,0.14388,2.215,2.505,2.686,2.786,2.944,3.055,3.224,3.558,3.915,4.118,4.259,4.475,4.619,4.901,5.413
10,0.2681,3.5941,0.14339,2.242,2.534,2.717,2.817,2.977,3.088,3.259,3.594,3.954,4.158,4.3,4.518,4.663,4.947,5.463
11,0.2654,3.6319,0.1429,2.271,2.564,2.748,2.849,3.01,3.123,3.294,3.632,3.995,4.2,4.343,4.562,4.708,4.994,5.514
12,0.2628,3.671,0.14241,2.3,2.596,2.781,2.883,3.045,3.158,3.331,3.671,4.036,4.243,4.387,4.608,4.755,5.044,5.567
13,0.2604,3.7113,0.14192,2.33,2.628,2.814,2.917,3.08,3.194,3.368,3.711,4.079,4.288,4.433,4.655,4.804,5.094,5.622
14,0.2581,3.7529,0.14142,2.36,2.661,2.849,2.952,3.117,3.232,3.407,3.753,4.124,4.334,4.48,4.704,4.854,5.146,5.678
15,0.2558,3.7956,0.14093,2.392,2.695,2.885,2.989,3.155,3.271,3.447,3.796,4.169,4.381,4.529,4.754,4.905,5.2,5.736
16,0.2537,3.8389,0.14044,2.424,2.73,2.921,3.026,3.193,3.31,3.488,3.839,4.216,4.429,4.578,4.805,4.957,5.254,5.794
17,0.2517,3.8828,0.13996,2.456,2.764,2.957,3.063,3.232,3.349,3.529,3.883,4.262,4.477,4.627,4.857,5.01,5.309,5.854
18,0.2497,3.927,0.13948,2.489,2.8,2.994,3.101,3.271,3.389,3.57,3.927,4.31,4.526,4.677,4.909,5.063,5.365,5.914
19,0.2478,3.9714,0.139,2.522,2.835,3.031,3.139,3.31,3.43,3.612,3.971,4.357,4.575,4.728,4.961,5.116,5.42,5.973
20,0.246,4.0158,0.13853,2.555,2.87,3.068,3.176,3.349,3.47,3.654,4.016,4.404,4.624,4.778,5.013,5.169,5.476,6.033
21,0.2442,4.0603,0.13807,2.587,2.906,3.105,3.214,3.388,3.51,3.695,4.06,4.452,4.674,4.828,5.065,5.223,5.532,6.093
22,0.2425,4.1046,0.13761,2.62,2.941,3.142,3.252,3.428,3.55,3.737,4.105,4.499,4.722,4.878,5.116,5.276,5.587,6.152
23,0.2408,4.1489,0.13715,2.653,2.977,3.179,3.29,3.467,3.59,3.778,4.149,4.546,4.771,4.928,5.168,5.329,5.642,6.212
24,0.2392,4.193,0.1367,2.686,3.012,3.216,3.328,3.506,3.63,3.82,4.193,4.593,4.82,4.978,5.22,5.381,5.697,6.27
25,0.2376,4.2369,0.13626,2.719,3.047,3.252,3.365,3.545,3.67,3.861,4.237,4.64,4.868,5.028,5.271,5.434,5.751,6.329
26,0.2361,4.2806,0.13582,2.751,3.082,3.289,3.403,3.584,3.71,3.902,4.281,4.687,4.916,5.077,5.322,5.486,5.806,6.387
27,0.2346,4.324,0.13539,2.784,3.117,3.325,3.44,3.622,3.749,3.943,4.324,4.733,4.964,5.126,5.372,5.537,5.859,6.445
28,0.2331,4.3671,0.13497,2.816,3.152,3.362,3.477,3.66,3.788,3.983,4.367,4.779,5.012,5.174,5.422,5.589,5.913,6.502
29,0.2317,4.41,0.13455,2.848,3.187,3.398,3.514,3.698,3.827,4.024,4.41,4.824,5.059,5.222,5.472,5.639,5.966,6.559
30,0.2303,4.4525,0.13413,2.88,3.221,3.433,3.55,3.736,3.866,4.063,4.453,4.87,5.105,5.27,5.522,5.69,6.018,6.615
31,0.229,4.4946,0.13372,2.912,3.255,3.469,3.587,3.774,3.904,4.103,4.495,4.914,5.152,5.317,5.57,5.74,6.07,6.671
32,0.2276,4.5363,0.13332,2.943,3.289,3.504,3.622,3.811,3.942,4.142,4.536,4.959,5.197,5.364,5.619,5.789,6.121,6.726
33,0.2263,4.5776,0.13292,2.974,3.322,3.539,3.658,3.848,3.98,4.181,4.578,5.002,5.243,5.41,5.667,5.838,6.172,6.78
34,0.225,4.6185,0.13253,3.005,3.355,3.574,3.693,3.884,4.017,4.22,4.619,5.046,5.288,5.456,5.714,5.886,6.222,6.833
35,0.2237,4.659,0.13215,3.036,3.388,3.608,3.728,3.92,4.054,4.258,4.659,5.089,5.332,5.502,5.761,5.934,6.272,6.887
36,0.2225,4.699,0.13177,3.066,3.421,3.642,3.763,3.956,4.09,4.296,4.699,5.131,5.376,5.546,5.807,5.981,6.321,6.939
37,0.2213,4.7386,0.13139,3.097,3.453,3.675,3.797,3.991,4.127,4.333,4.739,5.173,5.419,5.59,5.852,6.028,6.369,6.99
38,0.2201,4.7778,0.13102,3.126,3.485,3.708,3.831,4.026,4.163,4.37,4.778,5.215,5.462,5.634,5.898,6.074,6.417,7.042
39,0.2189,4.8166,0.13066,3.156,3.517,3.741,3.865,4.061,4.198,4.406,4.817,5.256,5.504,5.678,5.942,6.119,6.465,7.092
40,0.2178,4.8549,0.1303,3.185,3.548,3.774,3.898,4.096,4.233,4.443,4.855,5.296,5.546,5.72,5.986,6.164,6.511,7.142
41,0.2166,4.8928,0.12994,3.215,3.579,3.806,3.931,4.13,4.268,4.478,4.893,5.337,5.587,5.762,6.03,6.208,6.557,7.191
42,0.2155,4.9303,0.1296,3.243,3.61,3.838,3.964,4.163,4.302,4.514,4.93,5.376,5.628,5.804,6.073,6.252,6.603,7.239
43,0.2144,4.9674,0.12925,3.272,3.64,3.87,3.996,4.196,4.336,4.549,4.967,5.416,5.669,5.845,6.115,6.296,6.648,7.287
44,0.2133,5.0041,0.12891,3.3,3.671,3.901,4.028,4.229,4.37,4.584,5.004,5.454,5.709,5.886,6.157,6.339,6.692,7.335
45,0.2122,5.0404,0.12858,3.328,3.7,3.932,4.06,4.262,4.403,4.618,5.04,5.493,5.748,5.927,6.199,6.381,6.736,7.381
46,0.2112,5.0763,0.12825,3.356,3.73,3.963,4.091,4.294,4.436,4.652,5.076,5.531,5.787,5.966,6.24,6.423,6.78,7.427
47,0.2101,5.1118,0.12792,3.383,3.759,3.993,4.122,4.326,4.469,4.686,5.112,5.568,5.826,6.006,6.28,6.464,6.822,7.473
48,0.2091,5.1469,0.1276,3.411,3.788,4.024,4.153,4.358,4.501,4.719,5.147,5.605,5.864,6.045,6.321,6.505,6.865,7.518
49,0.2081,5.1817,0.12729,3.437,3.817,4.053,4.183,4.389,4.533,4.752,5.182,5.642,5.902,6.083,6.36,6.545,6.907,7.563
50,0.2071,5.2161,0.12698,3.464,3.846,4.083,4.213,4.42,4.565,4.784,5.216,5.678,5.939,6.121,6.4,6.585,6.948,7.607
51,0.2061,5.2501,0.12667,3.491,3.874,4.112,4.243,4.451,4.596,4.817,5.25,5.714,5.976,6.159,6.438,6.625,6.989,7.65
52,0.2052,5.2837,0.12637,3.517,3.902,4.141,4.273,4.481,4.627,4.848,5.284,5.75,6.013,6.196,6.476,6.664,7.029,7.693
53,0.2042,5.3171,0.12607,3.543,3.929,4.17,4.302,4.512,4.658,4.88,5.317,5.785,6.049,6.233,6.514,6.702,7.069,7.735
54,0.2032,5.35,0.12577,3.569,3.957,4.198,4.331,4.541,4.688,4.911,5.35,5.819,6.085,6.269,6.552,6.741,7.109,7.777
55,0.2023,5.3826,0.12548,3.594,3.984,4.226,4.359,4.571,4.718,4.942,5.383,5.854,6.12,6.305,6.589,6.778,7.148,7.818
56,0.2014,5.4149,0.1252,3.62,4.011,4.254,4.388,4.6,4.748,4.973,5.415,5.888,6.155,6.341,6.626,6.816,7.186,7.859
57,0.2005,5.4468,0.12491,3.645,4.038,4.282,4.416,4.629,4.777,5.003,5.447,5.921,6.189,6.376,6.662,6.852,7.224,7.9
58,0.1996,5.4784,0.12463,3.67,4.064,4.309,4.444,4.658,4.806,5.033,5.478,5.955,6.224,6.411,6.697,6.889,7.262,7.94
59,0.1987,5.5097,0.12436,3.694,4.09,4.336,4.471,4.686,4.835,5.063,5.51,5.988,6.257,6.446,6.733,6.925,7.299,7.979
60,0.1978,5.5407,0.12409,3.719,4.116,4.363,4.499,4.714,4.864,5.092,5.541,6.02,6.291,6.48,6.768,6.961,7.336,8.018
61,0.1969,5.5714,0.12382,3.743,4.142,4.39,4.526,4.742,4.892,5.121,5.571,6.053,6.324,6.514,6.803,6.996,7.373,8.057
62,0.196,5.6018,0.12356,3.767,4.167,4.416,4.553,4.769,4.92,5.15,5.602,6.085,6.357,6.547,6.837,7.031,7.409,8.095
63,0.1952,5.6319,0.1233,3.791,4.192,4.442,4.579,4.797,4.948,5.179,5.632,6.116,6.39,6.58,6.871,7.066,7.445,8.133
64,0.1943,5.6617,0.12304,3.814,4.217,4.468,4.606,4.824,4.976,5.207,5.662,6.148,6.422,6.613,6.905,7.1,7.48,8.171
65,0.1935,5.6912,0.12279,3.837,4.242,4.494,4.632,4.851,5.003,5.235,5.691,6.179,6.454,6.645,6.938,7.134,7.515,8.208
66,0.1926,5.7205,0.12254,3.861,4.267,4.519,4.658,4.877,5.03,5.263,5.721,6.209,6.485,6.678,6.971,7.168,7.55,8.245
67,0.1918,5.7494,0.12229,3.884,4.291,4.544,4.683,4.904,5.057,5.291,5.749,6.24,6.516,6.709,7.004,7.201,7.584,8.281
68,0.191,5.7781,0.12205,3.906,4.315,4.569,4.709,4.93,5.084,5.318,5.778,6.27,6.547,6.741,7.036,7.234,7.618,8.317
69,0.1902,5.8065,0.12181,3.929,4.339,4.594,4.734,4.956,5.11,5.345,5.807,6.3,6.578,6.772,7.068,7.266,7.652,8.352
70,0.1894,5.8346,0.12157,3.951,4.363,4.618,4.759,4.981,5.136,5.372,5.835,6.329,6.608,6.803,7.1,7.298,7.685,8.387
71,0.1886,5.8625,0.12134,3.974,4.386,4.643,4.783,5.007,5.162,5.398,5.863,6.359,6.638,6.834,7.131,7.33,7.718,8.422
72,0.1878,5.8901,0.12111,3.996,4.41,4.667,4.808,5.032,5.187,5.425,5.89,6.387,6.668,6.864,7.162,7.362,7.751,8.457
73,0.187,5.9174,0.12088,4.018,4.433,4.691,4.832,5.057,5.213,5.451,5.917,6.416,6.698,6.894,7.193,7.393,7.783,8.491
74,0.1863,5.9445,0.12066,4.039,4.456,4.714,4.856,5.081,5.238,5.476,5.945,6.445,6.727,6.923,7.224,7.424,7.815,8.525
75,0.1855,5.9713,0.12044,4.06,4.478,4.738,4.88,5.106,5.263,5.502,5.971,6.473,6.756,6.953,7.254,7.455,7.847,8.558
76,0.1847,5.9979,0.12022,4.082,4.501,4.761,4.904,5.13,5.288,5.527,5.998,6.501,6.784,6.982,7.284,7.485,7.878,8.591
77,0.184,6.0242,0.12001,4.103,4.523,4.784,4.927,5.154,5.312,5.552,6.024,6.528,6.813,7.011,7.313,7.515,7.909,8.624
78,0.1832,6.0503,0.1198,4.124,4.545,4.807,4.95,5.178,5.336,5.577,6.05,6.556,6.841,7.039,7.343,7.545,7.94,8.656
79,0.1825,6.0762,0.11959,4.144,4.567,4.829,4.973,5.201,5.36,5.602,6.076,6.583,6.868,7.068,7.372,7.575,7.971,8.689
80,0.1818,6.1018,0.11939,4.165,4.589,4.852,4.996,5.225,5.384,5.626,6.102,6.61,6.896,7.096,7.4,7.604,8.001,8.721
81,0.181,6.1272,0.11918,4.185,4.61,4.874,5.019,5.248,5.408,5.651,6.127,6.636,6.923,7.124,7.429,7.633,8.031,8.752
82,0.1803,6.1523,0.11899,4.205,4.631,4.896,5.041,5.271,5.431,5.674,6.152,6.663,6.95,7.151,7.457,7.662,8.06,8.783
83,0.1796,6.1772,0.11879,4.225,4.653,4.918,5.063,5.294,5.454,5.698,6.177,6.689,6.977,7.178,7.485,7.69,8.09,8.814
84,0.1789,6.2019,0.1186,4.245,4.674,4.939,5.085,5.316,5.477,5.722,6.202,6.715,7.004,7.205,7.513,7.718,8.119,8.845
85,0.1782,6.2264,0.11841,4.265,4.694,4.961,5.107,5.339,5.5,5.745,6.226,6.74,7.03,7.232,7.54,7.746,8.148,8.875
86,0.1775,6.2507,0.11822,4.284,4.715,4.982,5.128,5.361,5.522,5.768,6.251,6.766,7.056,7.259,7.568,7.774,8.176,8.905
87,0.1768,6.2748,0.11803,4.304,4.735,5.003,5.15,5.383,5.545,5.791,6.275,6.791,7.082,7.285,7.595,7.801,8.204,8.935
88,0.1761,6.2986,0.11785,4.323,4.756,5.024,5.171,5.405,5.567,5.814,6.299,6.816,7.108,7.311,7.621,7.828,8.232,8.965
89,0.1754,6.3223,0.11767,4.342,4.776,5.045,5.192,5.426,5.589,5.837,6.322,6.841,7.133,7.337,7.648,7.855,8.26,8.994
90,0.1747,6.3457,0.1175,4.361,4.796,5.065,5.213,5.448,5.611,5.859,6.346,6.865,7.158,7.363,7.674,7.882,8.288,9.023
91,0.174,6.369,0.11732,4.38,4.815,5.086,5.234,5.469,5.632,5.881,6.369,6.89,7.183,7.388,7.7,7.909,8.315,9.052
92,0.1734,6.3921,0.11715,4.398,4.835,5.106,5.254,5.49,5.654,5.903,6.392,6.914,7.208,7.413,7.726,7.935,8.342,9.081
93,0.1727,6.4149,0.11698,4.417,4.854,5.126,5.275,5.511,5.675,5.925,6.415,6.938,7.233,7.438,7.752,7.961,8.369,9.109
94,0.172,6.4376,0.11682,4.435,4.874,5.146,5.295,5.532,5.696,5.947,6.438,6.962,7.257,7.463,7.777,7.987,8.396,9.138
95,0.1714,6.4601,0.11666,4.453,4.893,5.165,5.315,5.552,5.717,5.968,6.46,6.985,7.281,7.488,7.803,8.013,8.423,9.166
96,0.1707,6.4824,0.11649,4.471,4.912,5.185,5.335,5.573,5.738,5.989,6.482,7.009,7.305,7.512,7.827,8.038,8.449,9.193
97,0.1701,6.5046,0.11634,4.489,4.93,5.204,5.355,5.593,5.759,6.011,6.505,7.032,7.329,7.536,7.852,8.063,8.475,9.221
98,0.1694,6.5265,0.11618,4.506,4.949,5.224,5.374,5.613,5.779,6.031,6.527,7.055,7.353,7.56,7.877,8.088,8.501,9.248
99,0.1688,6.5483,0.11603,4.524,4.968,5.243,5.394,5.633,5.799,6.052,6.548,7.078,7.376,7.584,7.901,8.113,8.526,9.275
100,0.1682,6.5699,0.11588,4.541,4.986,5.262,5.413,5.653,5.819,6.073,6.57,7.1,7.399,7.608,7.926,8.138,8.552,9.302
101,0.1675,6.5914,0.11573,4.558,5.004,5.281,5.432,5.672,5.839,6.093,6.591,7.123,7.423,7.631,7.95,8.163,8.577,9.329
102,0.1669,6.6126,0.11558,4.576,5.022,5.299,5.451,5.692,5.859,6.114,6.613,7.145,7.445,7.655,7.974,8.187,8.602,9.355
103,0.1663,6.6338,0.11544,4.592,5.04,5.318,5.47,5.711,5.879,6.134,6.634,7.167,7.468,7.678,7.997,8.211,8.627,9.381
104,0.1657,6.6547,0.1153,4.609,5.058,5.336,5.488,5.73,5.898,6.154,6.655,7.189,7.491,7.701,8.021,8.235,8.652,9.407
105,0.1651,6.6755,0.11516,4.626,5.076,5.354,5.507,5.749,5.917,6.174,6.676,7.211,7.513,7.723,8.044,8.259,8.676,9.433
106,0.1644,6.6962,0.11502,4.643,5.093,5.372,5.525,5.768,5.937,6.193,6.696,7.233,7.535,7.746,8.068,8.282,8.701,9.459
107,0.1638,6.7166,0.11489,4.659,5.11,5.39,5.543,5.787,5.956,6.213,6.717,7.254,7.557,7.768,8.091,8.306,8.725,9.485
108,0.1632,6.737,0.11476,4.675,5.128,5.408,5.562,5.805,5.975,6.232,6.737,7.276,7.579,7.791,8.113,8.329,8.749,9.51
109,0.1626,6.7572,0.11463,4.692,5.145,5.426,5.58,5.824,5.993,6.251,6.757,7.297,7.601,7.813,8.136,8.352,8.773,9.535
110,0.162,6.7772,0.1145,4.708,5.162,5.443,5.597,5.842,6.012,6.27,6.777,7.318,7.623,7.835,8.159,8.375,8.796,9.56
111,0.1614,6.7971,0.11438,4.724,5.179,5.461,5.615,5.86,6.03,6.289,6.797,7.339,7.644,7.857,8.181,8.398,8.82,9.585
112,0.1609,6.8168,0.11425,4.739,5.195,5.478,5.633,5.878,6.049,6.308,6.817,7.359,7.665,7.878,8.203,8.42,8.843,9.61
113,0.1603,6.8365,0.11413,4.755,5.212,5.495,5.65,5.896,6.067,6.327,6.837,7.38,7.686,7.9,8.225,8.443,8.867,9.635
114,0.1597,6.8559,0.11401,4.771,5.228,5.512,5.667,5.914,6.085,6.345,6.856,7.4,7.707,7.921,8.247,8.465,8.89,9.659
115,0.1591,6.8753,0.1139,4.786,5.245,5.529,5.684,5.931,6.103,6.364,6.875,7.421,7.728,7.943,8.269,8.487,8.913,9.683
116,0.1585,6.8945,0.11378,4.802,5.261,5.546,5.702,5.949,6.121,6.382,6.895,7.441,7.749,7.964,8.291,8.509,8.935,9.707
117,0.158,6.9135,0.11367,4.817,5.277,5.562,5.718,5.966,6.138,6.4,6.914,7.461,7.769,7.984,8.312,8.531,8.958,9.731
118,0.1574,6.9325,0.11356,4.832,5.293,5.579,5.735,5.983,6.156,6.418,6.933,7.481,7.79,8.005,8.334,8.553,8.981,9.755
119,0.1568,6.9513,0.11345,4.847,5.309,5.595,5.752,6.001,6.173,6.436,6.951,7.501,7.81,8.026,8.355,8.575,9.003,9.779
120,0.1563,6.9699,0.11334,4.862,5.325,5.611,5.768,6.018,6.191,6.454,6.97,7.52,7.83,8.046,8.376,8.596,9.025,9.802
121,0.1557,6.9885,0.11324,4.877,5.34,5.628,5.785,6.034,6.208,6.472,6.989,7.54,7.85,8.067,8.397,8.617,9.047,9.826
122,0.1551,7.0069,0.11313,4.891,5.356,5.644,5.801,6.051,6.225,6.489,7.007,7.559,7.87,8.087,8.418,8.639,9.069,9.849
123,0.1546,7.0252,0.11303,4.906,5.371,5.66,5.817,6.068,6.242,6.507,7.025,7.578,7.89,8.107,8.438,8.66,9.091,9.872
124,0.154,7.0434,0.11293,4.92,5.387,5.675,5.834,6.084,6.259,6.524,7.043,7.597,7.91,8.127,8.459,8.681,9.112,9.895
125,0.1535,7.0615,0.11283,4.935,5.402,5.691,5.85,6.101,6.276,6.541,7.062,7.617,7.929,8.147,8.48,8.701,9.134,9.918
126,0.1529,7.0794,0.11274,4.949,5.417,5.707,5.865,6.117,6.292,6.558,7.079,7.635,7.949,8.167,8.5,8.722,9.155,9.941
127,0.1524,7.0972,0.11265,4.963,5.432,5.722,5.881,6.133,6.308,6.575,7.097,7.654,7.968,8.187,8.52,8.743,9.177,9.963
128,0.1519,7.1149,0.11255,4.977,5.447,5.738,5.897,6.149,6.325,6.592,7.115,7.673,7.987,8.206,8.54,8.763,9.198,9.985
129,0.1513,7.1325,0.11246,4.991,5.461,5.753,5.912,6.165,6.341,6.609,7.133,7.691,8.006,8.225,8.56,8.783,9.219,10.008
130,0.1508,7.15,0.11237,5.005,5.476,5.768,5.928,6.181,6.357,6.625,7.15,7.71,8.025,8.245,8.58,8.804,9.24,10.03
131,0.1502,7.1674,0.11229,5.019,5.491,5.783,5.943,6.197,6.373,6.642,7.167,7.728,8.044,8.264,8.6,8.824,9.261,10.052
132,0.1497,7.1846,0.1122,5.032,5.505,5.798,5.958,6.213,6.389,6.658,7.185,7.746,8.063,8.283,8.619,8.844,9.281,10.074
133,0.1492,7.2018,0.11212,5.046,5.52,5.813,5.973,6.228,6.405,6.674,7.202,7.764,8.081,8.302,8.639,8.864,9.302,10.096
